Geo_ID,Ship_City,Ship_State,Ship_Postal_Code,Ship_Country,Is_Valid_PIN
9105,Puthuppally,Kerala,686011,IN,True
9106,Nileshwar,Kerala,671314,IN,True
9107,"Holealur, District: Gadag",Karnataka,582203,IN,True
9108,Kanchipuram,Tamil Nadu,600115,IN,True
9109,Bhadrak,Odisha,756130,IN,True
9110,Chik Ballapur,Karnataka,562101,IN,True
9111,Puri,Odisha,752014,IN,True
9112,Kozhikode,Kerala,673032,IN,True
9113,Kanchepuram,Tamil Nadu,601301,IN,True
9114,Nizamabad,Telangana,503165,IN,True
9115,Nargund,Karnataka,582207,IN,True
9116,Guntur,Andhra Pradesh,522503,IN,True
9117,Nit Faridabad,Haryana,121001,IN,True
9118,Chengannur Alapuzha,Kerala,689521,IN,True
9119,Pune,Maharashtra,412211,IN,True
9120,Bengaluru Rural,Karnataka,562107,IN,True
9121,Bangalore North,Karnataka,560092,IN,True
9122,Satara,Maharashtra,415015,IN,True
9123,Tirukkoyilur,Tamil Nadu,605757,IN,True
9124,Bailhongal,Karnataka,591102,IN,True
9125,Near Kaushalya Vatika Nh2 Etawah,Uttar Pradesh,206001,IN,True
9126,Mysore,Karnataka,570007,IN,True
9127,Pathanamthitta District,Kerala,689544,IN,True
9128,Sukma,Chhattisgarh,494111,IN,True
9129,"Caranzalem, Panjim",Goa,403002,IN,True
9130,Ranebennur,Karnataka,581115,IN,True
9131,Goa,Goa,403717,IN,True
9132,Cherthala City,Kerala,688524,IN,True
9133,Jagatsinghapur,Odisha,754103,IN,True
9134,Kawai,Rajasthan,325219,IN,True
9135,Alappuzha,Kerala,688007,IN,True
9136,Khanapur,Karnataka,591302,IN,True
9137,Margao,Goa,403718,IN,True
9138,Kannamangalam,Tamil Nadu,632311,IN,True
9139,Pandalkudi,Tamil Nadu,626113,IN,True
9140,Dahej Sir,Gujarat,392130,IN,True
9141,L.N.D Peta (Lakshmi Narayana Devi Peta),Andhra Pradesh,534318,IN,True
9142,Bhinmal,Rajasthan,343029,IN,True
9143,Kudchi,Karnataka,591311,IN,True
9144,"Perzaadiguda, Hyderabad",Telangana,500039,IN,True
9145,Bangaluru,Karnataka,560102,IN,True
9146,Malappuram,Kerala,673642,IN,True
9147,Bestawaripeta,Andhra Pradesh,523346,IN,True
9148,"Mahalakshmi Layout, Banagalore",Karnataka,560086,IN,True
9149,Khandala Satara,Maharashtra,412802,IN,True
9150,Galsi,West Bengal,713406,IN,True
9151,Shivnagari Holi Industrial Estate,Himachal Pradesh,176309,IN,True
9152,"Perumchery  Post, Thrissur",Kerala,680306,IN,True
9153,Thrikkakkara,Kerala,682021,IN,True
9154,Rourkela,Odisha,770034,IN,True
9155,Ib Themal Power Plant Banharpali Township,Odisha,768234,IN,True
9156,Ahmed Nagar,Maharashtra,423107,IN,True
9157,Jhalod,Gujarat,389170,IN,True
9158,Karari Chandpur,West Bengal,732201,IN,True
9159,Magadi,Karnataka,562120,IN,True
9160,Sector 22 B,Chandigarh,160022,IN,True
9161,Trivandrum,Kerala,695013,IN,True
9162,Korba,Chhattisgarh,495684,IN,True
9163,Nagal Chaudhry,Haryana,123023,IN,True
9164,"Penumur, Chittoor",Andhra Pradesh,517126,IN,True
9165,West Patel Nagar,Delhi,110008,IN,True
9166,Jalandhar,Punjab,144021,IN,True
9167,"Chandannagar, District - Hooghly",West Bengal,712136,IN,True
9168,Narsimhapur,Madhya Pradesh,487001,IN,True
9169,Bhandup East Mumbai,Maharashtra,400042,IN,True
9170,"Raxaul, East Champaran, Pin-845305",Bihar,845305,IN,True
9171,Karwi Chitrakoot,Uttar Pradesh,210205,IN,True
9172,"Somanur,Karumathampatti",Tamil Nadu,641668,IN,True
9173,Salem,Tamil Nadu,636010,IN,True
9174,Nashik,Maharashtra,422222,IN,True
9175,Erayamkudy,Kerala,680308,IN,True
9176,Challakere,Karnataka,577522,IN,True
9177,Noida Extension,Uttar Pradesh,201307,IN,True
9178,Bokaro Thermal,Jharkhand,829107,IN,True
9179,Nanpara,Uttar Pradesh,271865,IN,True
9180,Karoran,Punjab,140901,IN,True
9181,"Bangihati, Po-Mallickpara,Serampore",West Bengal,712203,IN,True
9182,Old Goa,Goa,403110,IN,True
9183,Kalaburgi,Karnataka,585106,IN,True
9184,Aruppukkottai,Tamil Nadu,626101,IN,True
9185,Ballia,Uttar Pradesh,277506,IN,True
9186,Rudrapur,Uttar Pradesh,274204,IN,True
9187,Trissur,Kerala,680010,IN,True
9188,Shivamoga,Karnataka,577424,IN,True
9189,Ghaziabad Up,Uttar Pradesh,201002,IN,True
9190,Ramgarh Cantt,Jharkhand,829122,IN,True
9191,Batlagundu,Tamil Nadu,624202,IN,True
9192,Sekmai Bazar,Manipur,795136,IN,True
9193,Kalliasseri,Kerala,670331,IN,True
9194,Rukadi,Maharashtra,416118,IN,True
9195,Maddur,Karnataka,571422,IN,True
9196,Veerakkalpudur,Tamil Nadu,636402,IN,True
9197,Bulandshahr,Uttar Pradesh,203389,IN,True
9198,Chennai 600042,Tamil Nadu,600042,IN,True
9199,Halashi,Karnataka,591120,IN,True
9200,Martur,Andhra Pradesh,523301,IN,True
9201,Sukhia Pokhari,West Bengal,734221,IN,True
9202,Thrissur,Kerala,680541,IN,True
9203,Vaniyambadi Tirpattur District,Tamil Nadu,635752,IN,True
9204,Batika,West Bengal,712134,IN,True
9205,Oodlabari,West Bengal,735222,IN,True
9206,Songadh Tapi District,Gujarat,394670,IN,True
9207,Perumbala,Kerala,671317,IN,True
9208,Baghpat,Uttar Pradesh,250620,IN,True
9209,Kasaragod,Kerala,671317,IN,True
9210,Adityapur/ Jamshedpur,Jharkhand,831013,IN,True
9211,Bangalore,Karnataka,560002,IN,True
9212,Maharajganj,Uttar Pradesh,273302,IN,True
9213,"Kakkanad, Ernakulam",Kerala,682030,IN,True
9214,Uttara Kannada,Karnataka,581365,IN,True
9215,Bandhbahal,Odisha,768211,IN,True
9216,Ballarpur,Maharashtra,442401,IN,True
9217,Coimb,Tamil Nadu,641034,IN,True
9218,Kolkata 700078,West Bengal,700078,IN,True
9219,Kolkata - 700028,West Bengal,700028,IN,True
9220,Kizhakkummuri,Kerala,680571,IN,True
9221,Nilambur Kalikavu,Kerala,676525,IN,True
9222,Kushinagar,Uttar Pradesh,274207,IN,True
9223,Badnagar Jill Ujjain,Madhya Pradesh,456771,IN,True
9224,Ernakulam,Kerala,683513,IN,True
9225,Kureekkad,Kerala,682305,IN,True
9226,Bargur,Tamil Nadu,635104,IN,True
9227,Jobat,Madhya Pradesh,457990,IN,True
9228,Katpadi,Tamil Nadu,632007,IN,True
9229,Maharajganj,Uttar Pradesh,273310,IN,True
9230,Indoreindore,Madhya Pradesh,452012,IN,True
9231,"Chaul,Katkar Ali,Alibag,Raigad",Maharashtra,402203,IN,True
9232,Kuraoli,Uttar Pradesh,205265,IN,True
9233,"Bengaluru,",Karnataka,560043,IN,True
9234,Punganur,Andhra Pradesh,517247,IN,True
9235,Thirupporur,Tamil Nadu,603110,IN,True
9236,Pathanamthitta,Kerala,689615,IN,True
9237,Pune,Maharashtra,412110,IN,True
9238,Gajapathinagaram,Andhra Pradesh,535270,IN,True
9239,Khariar,Odisha,766107,IN,True
9240,Mumbai - 400092.,Maharashtra,400092,IN,True
9241,Aluva,Kerala,683106,IN,True
9242,Sarairanjan,Bihar,848127,IN,True
9243,Gtb Nagar,Delhi,110009,IN,True
9244,Nagpur,Maharashtra,441401,IN,True
9245,Chikkaballapur,Karnataka,561228,IN,True
9246,Ernakulam,Kerala,682312,IN,True
9247,Cuttack,Odisha,754221,IN,True
9248,Haridwar,Uttarakhand,249402,IN,True
9249,Sanivarapupeta,Andhra Pradesh,534003,IN,True
9250,Hejamadi,Karnataka,574103,IN,True
9251,Gudipala,Andhra Pradesh,517132,IN,True
9252,Sikandra Rao Hathras,Uttar Pradesh,204215,IN,True
9253,Bhel Haridwar,Uttarakhand,249403,IN,True
9254,Jeypore,Odisha,764001,IN,True
9255,Suriyampalayam,Tamil Nadu,638316,IN,True
9256,Nandyala District,Andhra Pradesh,518124,IN,True
9257,Surat,Gujarat,394230,IN,True
9258,Kurnool,Andhra Pradesh,518145,IN,True
9259,Vadipatti,Tamil Nadu,625218,IN,True
9260,Bagodar,Jharkhand,825322,IN,True
9261,Shikohabad,Uttar Pradesh,283141,IN,True
9262,Mumbai,Maharashtra,400705,IN,True
9263,Banga,Punjab,144505,IN,True
9264,Angul,Odisha,759145,IN,True
9265,Nilgiris,Tamil Nadu,643001,IN,True
9266,Tehri,Uttarakhand,249124,IN,True
9267,Mumbai 400064,Maharashtra,400064,IN,True
9268,Rangampeta,Andhra Pradesh,533291,IN,True
9269,Chhindwara,Madhya Pradesh,480003,IN,True
9270,"Kanchikacherla, Krishna District",Andhra Pradesh,521180,IN,True
9271,Kognoli,Karnataka,591229,IN,True
9272,Salt Lake City,West Bengal,700064,IN,True
9273,Venmony,Kerala,689509,IN,True
9274,New Delhi 110023,Delhi,110023,IN,True
9275,Virar East,Maharashtra,401303,IN,True
9276,Nirjuli,Arunachal Pradesh,791109,IN,True
9277,Kovalam,Kerala,695527,IN,True
9278,Bishnugarh,Jharkhand,825312,IN,True
9279,Gandhinagar,Gujarat,382024,IN,True
9280,Williamnagar,Meghalaya,794111,IN,True
9281,Indian Tehephone Industry Mankapur,Uttar Pradesh,271308,IN,True
9282,Ottappalam,Kerala,679302,IN,True
9283,Contai,West Bengal,721455,IN,True
9284,Kannur,Kerala,670008,IN,True
9285,Shivamogga,Karnataka,577436,IN,True
9286,Bavla,Gujarat,382220,IN,True
9287,Bhiwani,Haryana,127029,IN,True
9288,Nellore,Andhra Pradesh,524222,IN,True
9289,Tiswadi,Goa,403005,IN,True
9290,South Goa,Goa,403721,IN,True
9291,Buldana,Maharashtra,443001,IN,True
9292,Digras,Maharashtra,413517,IN,True
9293,Greater Noida(West) Sector 1,Uttar Pradesh,201308,IN,True
9294,Pathanamthitta,Kerala,689693,IN,True
9295,"Boduppal, Hyderabad - 92",Telangana,500092,IN,True
9296,Kozhikode,Kerala,673015,IN,True
9297,Chengalpattu Taluk,Tamil Nadu,603202,IN,True
9298,Thoothukkudi,Tamil Nadu,628904,IN,True
9299,Ashoknagar,Madhya Pradesh,473331,IN,True
9300,Talegaon Dhamdhere Bazaarmaidaan,Maharashtra,412208,IN,True
9301,Chandannagar,West Bengal,712102,IN,True
9302,Bhatinda,Punjab,151004,IN,True
9303,Kolkata,West Bengal,700111,IN,True
9304,Nizamabad,Telangana,503230,IN,True
9305,Kottayam,Kerala,686564,IN,True
9306,Delhi,Delhi,110029,IN,True
9307,Nalla-Sopara,Maharashtra,401203,IN,True
9308,Bardhaman,West Bengal,713205,IN,True
9309,Holehonnur,Karnataka,577227,IN,True
9310,Kunnamkulam,Kerala,680517,IN,True
9311,Pitampura,Delhi,110034,IN,True
9312,Agra,Uttar Pradesh,283125,IN,True
9313,Pune,Maharashtra,412306,IN,True
9314,Mehmedabad,Gujarat,387130,IN,True
9315,Gulbarga,Karnataka,585313,IN,True
9316,Mumbai,Maharashtra,421202,IN,True
9317,"Kharghar,Navi Mumbai",Maharashtra,410210,IN,True
9318,Gooty,Andhra Pradesh,515401,IN,True
9319,Margao Salcete,Goa,403720,IN,True
9320,Bhushan Steel Plant Meramandali Township,Odisha,759121,IN,True
9321,Prayagraj,Uttar Pradesh,211011,IN,True
9322,Khairagarh,Chhattisgarh,491881,IN,True
9323,Mysuru,Karnataka,570012,IN,True
9324,"Perumanallur, Tirupur",Tamil Nadu,641666,IN,True
9325,Pathanamthitta,Kerala,689503,IN,True
9326,Nellore,Andhra Pradesh,524240,IN,True
9327,Thanjavur,Tamil Nadu,613009,IN,True
9328,Aurangabad,Maharashtra,431133,IN,True
9329,Nizamabad,Telangana,503306,IN,True
9330,Amethi,Uttar Pradesh,227817,IN,True
9331,Kulada,Odisha,761131,IN,True
9332,Angamaly,Kerala,683574,IN,True
9333,Raipur Bazar,West Bengal,722134,IN,True
9334,"Kondapur, Hyderabad",Andhra Pradesh,500084,IN,True
9335,Munnar,Kerala,685565,IN,True
9336,Tenali,Andhra Pradesh,522202,IN,True
9337,Kottakuppam,Tamil Nadu,605104,IN,True
9338,Thane(Near Kalyan),Maharashtra,421204,IN,True
9339,Dist- Paschim Medinipore,West Bengal,721133,IN,True
9340,Talwandi Sabo,Punjab,151302,IN,True
9341,Phulabani,Odisha,762029,IN,True
9342,Amrath,Bihar,811313,IN,True
9343,Kurumpilavu,Kerala,680564,IN,True
9344,Raya,Uttar Pradesh,281204,IN,True
9345,Eranakulam,Kerala,682021,IN,True
9346,Davanagere,Karnataka,577230,IN,True
9347,Shimla,Himachal Pradesh,172001,IN,True
9348,"Pen, Dist : Raigad",Maharashtra,402107,IN,True
9349,Pune 411038,Maharashtra,411038,IN,True
9350,New Delhi 41,Delhi,110041,IN,True
9351,South Goa,Goa,403709,IN,True
9352,Charhi,Jharkhand,825336,IN,True
9353,Kodagu Dist,Karnataka,571216,IN,True
9354,Thane-West,Maharashtra,400606,IN,True
9355,Mathura,Uttar Pradesh,281204,IN,True
9356,Kolhapur,Maharashtra,416223,IN,True
9357,Jajpur Road,Odisha,755019,IN,True
9358,Kannur,Kerala,670641,IN,True
9359,"New Panvel, Navi Mumbai, Raigad Dist.",Maharashtra,410206,IN,True
9360,"Kharghar,",Maharashtra,410210,IN,True
9361,Firozpur,Punjab,152001,IN,True
9362,Lakheri,Rajasthan,323603,IN,True
9363,Gautam Buddha Nagar,Uttar Pradesh,201303,IN,True
9364,Balussery,Kerala,673612,IN,True
9365,Ampati,Meghalaya,794105,IN,True
9366,"Liluah,Howrah",West Bengal,711203,IN,True
9367,Mallawan,Uttar Pradesh,241303,IN,True
9368,Kangra,Himachal Pradesh,176025,IN,True
9369,Karkal,Karnataka,576117,IN,True
9370,Anaparthy,Andhra Pradesh,533264,IN,True
9371,Nellore,Andhra Pradesh,524123,IN,True
9372,Joginder Nagar,Himachal Pradesh,175015,IN,True
9373,Sarsawan,Uttar Pradesh,247232,IN,True
9374,Bantval,Karnataka,574265,IN,True
9375,Chatra,Jharkhand,825401,IN,True
9376,Thuraiyur,Tamil Nadu,621008,IN,True
9377,Samastipur,Bihar,848205,IN,True
9378,Pallana Gari Palli,Andhra Pradesh,516504,IN,True
9379,Allahabad,Uttar Pradesh,211015,IN,True
9380,Dilshad Garden,Delhi,110095,IN,True
9381,Koraput,Odisha,764044,IN,True
9382,Amritsar,Punjab,143514,IN,True
9383,Pavagada,Karnataka,561202,IN,True
9384,Supela Bhilai,Chhattisgarh,490023,IN,True
9385,Kirti Nagar,Delhi,110015,IN,True
9386,Nawanshahr,Punjab,144524,IN,True
9387,Roha Midc,Maharashtra,402116,IN,True
9388,Goregaon East,Maharashtra,400063,IN,True
9389,Achampet,Telangana,509375,IN,True
9390,Thrissur,Kerala,680621,IN,True
9391,Dakor,Gujarat,388225,IN,True
9392,Adra,West Bengal,723121,IN,True
9393,Changanacherry,Kerala,686101,IN,True
9394,Khanakul I,West Bengal,712613,IN,True
9395,Bhilai Nagar,Chhattisgarh,490006,IN,True
9396,Kharagpur,West Bengal,721145,IN,True
9397,Amethi,Uttar Pradesh,227412,IN,True
9398,Thiruvalla,Kerala,689582,IN,True
9399,"Kandivali (W), Mumbai",Maharashtra,400067,IN,True
9400,Guntur District,Andhra Pradesh,522213,IN,True
9401,Kendrapara,Odisha,754142,IN,True
9402,Nadaun,Himachal Pradesh,177033,IN,True
9403,Chendamangalam,Kerala,680734,IN,True
9404,"Kanuvai, Coimbatore",Tamil Nadu,641108,IN,True
9405,Jangipur,West Bengal,742225,IN,True
9406,Vaddakkankulam,Tamil Nadu,627116,IN,True
9407,"Rallaguda Bridge, Besides Mallikarjuna Marbles And",Telangana,501218,IN,True
9408,"Gautam Buddha Nagar,Noida",Uttar Pradesh,201301,IN,True
9409,Punnapara,Kerala,688003,IN,True
9410,Uliyazhathura,Kerala,695587,IN,True
9411,Marihan,Uttar Pradesh,231309,IN,True
9412,Ponnani,Kerala,679586,IN,True
9413,Mahilpur,Punjab,146107,IN,True
9414,Seethanagaram,Andhra Pradesh,533287,IN,True
9415,Dera Bassi,Punjab,140507,IN,True
9416,Sivaganga,Tamil Nadu,630562,IN,True
9417,Terdal,Karnataka,587315,IN,True
9418,Hoshiarpur,Punjab,144527,IN,True
9419,Gurgaun,Haryana,122001,IN,True
9420,Coimbatore,Tamil Nadu,641010,IN,True
9421,Sitamarhi,Bihar,843301,IN,True
9422,Nayathod Angamaly,Kerala,683572,IN,True
9423,Somasundarapalaya,Karnataka,560102,IN,True
9424,Mejia Thermal Power Township,West Bengal,722183,IN,True
9425,Wani,Maharashtra,445304,IN,True
9426,Mananthavady,Kerala,670646,IN,True
9427,Thoppippala,Kerala,685511,IN,True
9428,Kochi,Kerala,682508,IN,True
9429,Bangalore,Karnataka,560063,IN,True
9430,Chumukedima,Nagaland,797103,IN,True
9431,Bhadrak,Odisha,756116,IN,True
9432,Ramanathapuram,Tamil Nadu,623534,IN,True
9433,Musalgaon Midc,Maharashtra,422112,IN,True
9434,Waghai,Gujarat,394730,IN,True
9435,Berhampur,Odisha,761002,IN,True
9436,Delhi,Delhi,110056,IN,True
9437,Mira Road.....,Maharashtra,401107,IN,True
9438,Thrissur,Kerala,680699,IN,True
9439,"Vikas Puri, F Block",Delhi,110018,IN,True
9440,Manjhana,Uttar Pradesh,209504,IN,True
9441,Mumbai Maharashtra,Maharashtra,400104,IN,True
9442,Murshidabad,West Bengal,742406,IN,True
9443,Ponmanai,Tamil Nadu,629161,IN,True
9444,Azamgarh,Uttar Pradesh,223224,IN,True
9445,Cherthala,Kerala,688527,IN,True
9446,Badgam,Jammu and Kashmir,191111,IN,True
9447,Pathanamthitta,Kerala,689582,IN,True
9448,Nizar (Bardoli),Gujarat,394350,IN,True
9449,Eral,Tamil Nadu,628802,IN,True
9450,Zamania,Uttar Pradesh,232340,IN,True
9451,Punepune,Maharashtra,411041,IN,True
9452,"Pimple Saudagar, Pune",Maharashtra,411027,IN,True
9453,Dicarpali - Navelim,Goa,403707,IN,True
9454,Chittoor,Andhra Pradesh,517129,IN,True
9455,Athirampuzha,Kerala,686601,IN,True
9456,Gossaigaon,Assam,783360,IN,True
9457,Banaganapalle,Andhra Pradesh,518124,IN,True
9458,Bhopal,Madhya Pradesh,462047,IN,True
9459,Chikkbalapura,Karnataka,562103,IN,True
9460,Pathanamthitta,Kerala,689663,IN,True
9461,Raver,Maharashtra,425508,IN,True
9462,Cuddalore,Tamil Nadu,607006,IN,True
9463,Ambala,Haryana,133207,IN,True
9464,Nanded,Maharashtra,431603,IN,True
9465,Chandigarh,Chandigarh,160043,IN,True
9466,Baragaon,Uttar Pradesh,221204,IN,True
9467,Patiala,Punjab,140412,IN,True
9468,Pathanamthitta,Kerala,689513,IN,True
9469,Indipur,Odisha,759025,IN,True
9470,Haridwar,Uttarakhand,249404,IN,True
9471,Kundli Tdi City Kingsbury,Haryana,131028,IN,True
9472,Mumbai 400 020,Maharashtra,400020,IN,True
9473,Ernakulam,Kerala,682306,IN,True
9474,Ukwa,Madhya Pradesh,481105,IN,True
9475,Elampalloor,Kerala,691014,IN,True
9476,Solapur,Maharashtra,413007,IN,True
9477,Akurdi,Maharashtra,411033,IN,True
9478,Wada,Maharashtra,421303,IN,True
9479,Baghpat,Uttar Pradesh,250619,IN,True
9480,Dombivili,Maharashtra,421204,IN,True
9481,Thrissur,Kerala,680569,IN,True
9482,Chennai.600073.,Tamil Nadu,600073,IN,True
9483,Beawer,Rajasthan,305901,IN,True
9484,Vizianagaram,Andhra Pradesh,535217,IN,True
9485,Rae Bareli,Uttar Pradesh,229304,IN,True
9486,Puducherry 605001,Puducherry,605001,IN,True
9487,Bengaluru,Karnataka,562114,IN,True
9488,Gotamara,Odisha,759128,IN,True
9489,Maurawan Road Lucknow,Uttar Pradesh,226301,IN,True
9490,Palakkarai,Tamil Nadu,638057,IN,True
9491,Ugar Khurd,Karnataka,591316,IN,True
9492,Bhokar,Maharashtra,431801,IN,True
9493,Raipur,Chhattisgarh,493111,IN,True
9494,Barkagaw,Jharkhand,825311,IN,True
9495,"Payyanur, Kannur",Kerala,670307,IN,True
9496,Badkagaw,Jharkhand,825311,IN,True
9497,Tarntaran,Punjab,143411,IN,True
9498,"Vasai, Thane",Maharashtra,401201,IN,True
9499,"Nizampet Village, Ranga Reddy District, Hyderabad",Telangana,500090,IN,True
9500,"Nerul East, Navi Mumbai",Maharashtra,400706,IN,True
9501,Kalkulam,Tamil Nadu,629809,IN,True
9502,Verna,Goa,403710,IN,True
9503,"Namli, Tehsil-Ratlam, Dist. Ratlam",Madhya Pradesh,457222,IN,True
9504,Chamarajanagara,Karnataka,571128,IN,True
9505,Guwahati,Assam,781039,IN,True
9506,Aalo,Arunachal Pradesh,791001,IN,True
9507,New Delhi-35,Delhi,110035,IN,True
9508,Patna,Bihar,800011,IN,True
9509,Chittoor,Andhra Pradesh,517319,IN,True
9510,"Thakurli East,Kalyan",Maharashtra,421201,IN,True
9511,Ludhiana,Punjab,142021,IN,True
9512,Thane West,Maharashtra,400604,IN,True
9513,Borivali West Mumbai,Maharashtra,400103,IN,True
9514,Mumbai- 400054,Maharashtra,400054,IN,True
9515,Behea,Bihar,802152,IN,True
9516,Siddipet,Telangana,502279,IN,True
9517,Vadakkekara,Kerala,683522,IN,True
9518,Ratti Industrial Area,Himachal Pradesh,175008,IN,True
9519,Nagapattinam,Tamil Nadu,611110,IN,True
9520,Aamby Valley,Maharashtra,410401,IN,True
9521,Ramgarh Canttoment,Jharkhand,829122,IN,True
9522,North 24 Parganas,West Bengal,700110,IN,True
9523,Kannur,Kerala,670011,IN,True
9524,Balehonnur,Karnataka,577112,IN,True
9525,Podakkudi,Tamil Nadu,614103,IN,True
9526,Guntur District,Andhra Pradesh,522601,IN,True
9527,Chunar,Uttar Pradesh,231305,IN,True
9528,Howrah,West Bengal,711203,IN,True
9529,Chittoor District,Andhra Pradesh,517417,IN,True
9530,Kannauj,Uttar Pradesh,209722,IN,True
9531,Alwar,Rajasthan,301406,IN,True
9532,Sambalpur,Odisha,768003,IN,True
9533,Shimoga,Karnataka,577211,IN,True
9534,Gurdaspur,Punjab,143512,IN,True
9535,Kasargod,Kerala,671313,IN,True
9536,Kishanganj,Bihar,855108,IN,True
9537,Nalasopara West,Maharashtra,401203,IN,True
9538,Leh Ladakh,Ladakh,194101,IN,True
9539,Vaibhawadi,Maharashtra,416810,IN,True
9540,Shahjahanpur,Rajasthan,301706,IN,True
9541,"Ongole, Prakasam Dist",Andhra Pradesh,523002,IN,True
9542,Nanded Waghala,Maharashtra,445103,IN,True
9543,Guru Har Sahai,Punjab,152022,IN,True
9544,Mumbai Mumbai,Maharashtra,400074,IN,True
9545,Thuvakudi,Tamil Nadu,620015,IN,True
9546,Chandigarh,Punjab,160055,IN,True
9547,Satwas,Madhya Pradesh,455459,IN,True
9548,Alwar,Rajasthan,301709,IN,True
9549,Sidlaghatta,Karnataka,562105,IN,True
9550,Ongole,Andhra Pradesh,523280,IN,True
9551,"Nelamangala Taluk ,Bengaluru",Karnataka,562123,IN,True
9552,Bongaigaon,Assam,783385,IN,True
9553,Barauni Ioc Township,Bihar,851134,IN,True
9554,Ahmedabad,Gujarat,382421,IN,True
9555,Bihar Begusarai District,Bihar,851210,IN,True
9556,"Urapakkam,Kanchipuram",Tamil Nadu,603202,IN,True
9557,Kurnool Dist,Andhra Pradesh,518405,IN,True
9558,Hyderabadyderabad,Telangana,500090,IN,True
9559,Rewa,Madhya Pradesh,486003,IN,True
9560,Kozhikode,Kerala,673011,IN,True
9561,Devgad,Maharashtra,416613,IN,True
9562,Vadakkummuri,Kerala,680567,IN,True
9563,Imphal,Manipur,795114,IN,True
9564,Hyderabad,Andhra Pradesh,500059,IN,True
9565,Kanchipuram,Tamil Nadu,600122,IN,True
9566,Ranaghat,West Bengal,741504,IN,True
9567,"Kottakkal, Malappuram",Kerala,676503,IN,True
9568,Rajpipla,Gujarat,393145,IN,True
9569,Mannarkad,Kerala,678583,IN,True
9570,Rudranagar,West Bengal,731238,IN,True
9571,Mukanpur,Punjab,144507,IN,True
9572,Wanjrwada,Maharashtra,413514,IN,True
9573,Lakhni,Maharashtra,441804,IN,True
9574,Attur,Tamil Nadu,636102,IN,True
9575,Anklav,Gujarat,388510,IN,True
9576,Pimpri Pune,Maharashtra,411018,IN,True
9577,Pimpri Chinchwad,Maharashtra,411062,IN,True
9578,New Delhi 110070,Delhi,110070,IN,True
9579,Bhatpara,West Bengal,743125,IN,True
9580,Mangapur,Uttar Pradesh,230125,IN,True
9581,Bandoan,West Bengal,723129,IN,True
9582,Hatkanangle,Maharashtra,416109,IN,True
9583,Kolkata 56,West Bengal,700056,IN,True
9584,Ahmednagar,Maharashtra,414005,IN,True
9585,Amdanga,West Bengal,743126,IN,True
9586,Thrissur,Kerala,680563,IN,True
9587,Mangalore,Karnataka,575022,IN,True
9588,Bangalore,Karnataka,560080,IN,True
9589,Aquem Margao,Goa,403601,IN,True
9590,Adoor,Kerala,691523,IN,True
9591,Ukhra,West Bengal,713363,IN,True
9592,Ramganj Mandi,Rajasthan,326519,IN,True
9593,Barasat,West Bengal,700128,IN,True
9594,Bhimavaram,Andhra Pradesh,534208,IN,True
9595,Habra,West Bengal,743263,IN,True
9596,Mandsaur,Madhya Pradesh,458001,IN,True
9597,Eranakulam,Kerala,682308,IN,True
9598,Koppal,Karnataka,583279,IN,True
9599,Kancheepuram,Tamil Nadu,631552,IN,True
9600,Tirupathi,Andhra Pradesh,517502,IN,True
9601,Tirupathi,Andhra Pradesh,517507,IN,True
9602,Thiruvananthapuram,Kerala,695133,IN,True
9603,Warangal,Telangana,506005,IN,True
9604,Visakhapatnam,Andhra Pradesh,531040,IN,True
9605,Anantapur,Andhra Pradesh,515261,IN,True
9606,Kottayam,Kerala,686017,IN,True
9607,Raipur,Chhattisgarh,492014,IN,True
9608,Bangalore,Karnataka,562125,IN,True
9609,Katihar,Bihar,854106,IN,True
9610,Gulaothi Distt. Bulandshahar,Uttar Pradesh,245408,IN,True
9611,Dharmaj,Gujarat,388430,IN,True
9612,Ysr District,Andhra Pradesh,516162,IN,True
9613,Ernakulam,Kerala,683511,IN,True
9614,Chengam,Tamil Nadu,606701,IN,True
9615,Thrissur,Kerala,680505,IN,True
9616,Maigal Ganj,Uttar Pradesh,261505,IN,True
9617,Bengaluru,Karnataka,560088,IN,True
9618,Barh,Bihar,803214,IN,True
9619,"Parvathynagar, Old Perungalathore",Tamil Nadu,600063,IN,True
9620,Bally,West Bengal,711202,IN,True
9621,Deeg,Rajasthan,321203,IN,True
9622,Chanthavila,Kerala,695584,IN,True
9623,Puducherry,Puducherry,607402,IN,True
9624,Bijainagar Ajmer District,Rajasthan,305624,IN,True
9625,Chennai,Tamil Nadu,600025,IN,True
9626,Cbd Belapur Navi Mumbai,Maharashtra,400614,IN,True
9627,Port Blair,Andaman and Nicobar Islands,744107,IN,True
9628,Kukatpally,Telangana,500085,IN,True
9629,Bhadrak,Odisha,756101,IN,True
9630,Kunda,Uttar Pradesh,230204,IN,True
9631,"Judicial Layout, Bengaluru",Karnataka,560065,IN,True
9632,Dombivli (West),Maharashtra,421202,IN,True
9633,Salcete,Goa,403715,IN,True
9634,Perundurai,Tamil Nadu,638052,IN,True
9635,Sonarpur Bazar,West Bengal,700150,IN,True
9636,Vizianagaram,Andhra Pradesh,535005,IN,True
9637,Islampur,Bihar,801303,IN,True
9638,Mancherial,Telangana,504209,IN,True
9639,Palakkad,Kerala,678510,IN,True
9640,Davanagere,Karnataka,577215,IN,True
9641,Barrackpor,West Bengal,700118,IN,True
